trial_id,condition,scenario,tool,seed,final_state,trial_completed,safety_intervention,any_caution_signal,response_level,policy_confidence,confidence_alarm,intent_confidence_at_half,intent_correct_at_half,grasp_held,idle_time_s,functional_delay_s,handover_duration_s,unsafe_release,false_positive
387,confidence_only,novel_geometry,mallet,3251047443022052749,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
388,confidence_only,novel_geometry,pencil,3251030950347629584,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
389,confidence_only,novel_geometry,screwdriver,3251032049859257795,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
390,confidence_only,novel_geometry,mallet,3257665403510930183,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
391,confidence_only,novel_geometry,pencil,3257664303999301972,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
392,confidence_only,novel_geometry,screwdriver,3257667602534186605,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
393,confidence_only,novel_geometry,mallet,3257666503022558394,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
394,confidence_only,novel_geometry,pencil,3257661005464417339,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
395,confidence_only,novel_geometry,screwdriver,3257659905952789128,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,1,,,,0,0
396,confidence_only,novel_geometry,mallet,3257663204487673761,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
397,confidence_only,novel_geometry,pencil,3257662104976045550,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,0,,,,0,0
398,confidence_only,novel_geometry,screwdriver,3257656607417904495,PRESENTING,0,1,1,ABORT,0.0005,1,0.0,0,1,,,,0,0
399,confidence_only,novel_geometry,mallet,3257655507906276284,PRESENTING,0,1,1,ABORT,0.0003,1,0.0,0,0,,,,0,0
400,confidence_only,approach_traj,screwdriver,3564670770193781770,DONE,1,0,0,PROCEED,0.7336,0,0.0,0,1,0.0,0.0042,0.0042,0,0
401,confidence_only,approach_traj,mallet,3564671869705409981,DONE,1,0,0,PROCEED,0.9783,0,0.0,0,1,0.0,0.0042,0.0042,0,0
402,confidence_only,approach_traj,pencil,3564668571170525348,DONE,1,0,0,PROCEED,0.8649,0,0.0,0,1,0.0,0.0042,0.0042,0,0
403,confidence_only,approach_traj,screwdriver,3564669670682153559,DONE,1,0,0,PROCEED,0.6744,0,0.0,0,1,0.0,0.0042,0.0042,0,0
404,confidence_only,approach_traj,mallet,3564666372147268926,DONE,1,0,0,PROCEED,0.9676,0,0.0,0,1,0.0,0.0042,0.0042,0,0
405,confidence_only,approach_traj,pencil,3564667471658897137,DONE,1,0,0,PROCEED,0.8957,0,0.0,0,1,0.0,0.0042,0.0042,0,0
406,confidence_only,approach_traj,screwdriver,3564664173124012504,PRESENTING,0,1,1,SLOW,0.4342,1,0.3403,1,1,,,,0,0
407,confidence_only,approach_traj,mallet,3564665272635640715,DONE,1,0,0,PROCEED,0.9726,0,0.0,0,1,0.0,0.0042,0.0042,0,0
408,confidence_only,approach_traj,pencil,3564661974100756082,DONE,1,0,0,PROCEED,0.825,0,0.0,0,1,0.0,0.0042,0.0042,0,0
409,confidence_only,approach_traj,screwdriver,3564663073612384293,DONE,1,0,0,PROCEED,0.7587,0,0.0,0,1,0.0,0.0042,0.0042,0,0
410,confidence_only,approach_traj,mallet,3291569355548745367,DONE,1,0,0,PROCEED,0.9556,0,0.0,0,1,0.0,0.0042,0.0042,0,0
411,confidence_only,approach_traj,pencil,3291568256037117156,DONE,1,0,0,PROCEED,0.7941,0,0.0,0,1,0.0,0.0042,0.0042,0,0
412,confidence_only,approach_traj,screwdriver,3291571554572001789,DONE,1,0,0,PROCEED,0.8014,0,0.0,0,1,0.0,0.0042,0.0042,0,0
413,confidence_only,approach_traj,mallet,3291570455060373578,DONE,1,0,0,PROCEED,0.885,0,0.0,0,1,0.0,0.0042,0.0042,0,0
414,confidence_only,approach_traj,pencil,3291564957502232523,DONE,1,0,0,PROCEED,0.8138,0,0.0,0,1,0.0,0.0042,0.0042,0,0
415,confidence_only,approach_traj,screwdriver,3291563857990604312,DONE,1,0,0,PROCEED,0.6508,0,0.0,0,1,0.0,0.0042,0.0042,0,0
416,confidence_only,approach_traj,mallet,3291567156525488945,DONE,1,0,0,PROCEED,0.9725,0,0.0,0,1,0.0,0.0042,0.0042,0,0
417,confidence_only,approach_traj,pencil,3291566057013860734,DONE,1,0,0,PROCEED,0.8926,0,0.0,0,1,0.0,0.0042,0.0042,0,0
418,confidence_only,approach_traj,screwdriver,3291560559455719679,DONE,1,0,0,PROCEED,0.7795,0,0.0,0,1,0.0,0.0042,0.0042,0,0
419,confidence_only,approach_traj,mallet,3291559459944091468,DONE,1,0,0,PROCEED,0.9686,0,0.0,0,1,0.0,0.0042,0.0042,0,0
420,confidence_only,approach_traj,pencil,3288734814571785084,DONE,1,0,0,PROCEED,0.8957,0,0.0,0,1,0.0,0.0042,0.0042,0,0
421,confidence_only,approach_traj,screwdriver,3288735914083413295,PRESENTING,0,1,1,SLOW,0.3975,1,0.386,1,1,,,,0,0
422,confidence_only,approach_traj,mallet,3288737013595041506,DONE,1,0,0,PROCEED,0.9745,0,0.0,0,1,0.0,0.0042,0.0042,0,0
423,confidence_only,approach_traj,pencil,3288738113106669717,DONE,1,0,0,PROCEED,0.8695,0,0.0,0,1,0.0,0.0042,0.0042,0,0
424,confidence_only,approach_traj,screwdriver,3288730416525272240,DONE,1,0,0,PROCEED,0.7133,0,0.0,0,1,0.0,0.0042,0.0042,0,0
425,confidence_only,approach_traj,mallet,3288731516036900451,DONE,1,0,0,PROCEED,0.9676,0,0.0,0,1,0.0,0.0042,0.0042,0,0
426,confidence_only,approach_traj,pencil,3288732615548528662,DONE,1,0,0,PROCEED,0.6576,0,0.0,0,1,0.0,0.0042,0.0042,0,0
427,confidence_only,approach_traj,screwdriver,3288733715060156873,DONE,1,0,0,PROCEED,0.5993,0,0.0,0,1,0.0,0.0042,0.0042,0,0
428,confidence_only,approach_traj,mallet,3288743610664810772,DONE,1,0,0,PROCEED,0.965,0,0.0,0,1,0.0,0.0042,0.0042,0,0
429,confidence_only,approach_traj,pencil,3288744710176438983,DONE,1,0,0,PROCEED,0.8162,0,0.0,0,1,0.0,0.0042,0.0042,0,0
430,confidence_only,approach_traj,screwdriver,3289726574060242181,DONE,1,0,0,PROCEED,0.5477,0,0.0,0,1,0.0,0.0042,0.0042,0,0
431,confidence_only,approach_traj,mallet,3289725474548613970,DONE,1,0,0,PROCEED,0.9462,0,0.0,0,1,0.0,0.0042,0.0042,0,0
432,confidence_only,approach_traj,pencil,3289724375036985759,DONE,1,0,0,PROCEED,0.9081,0,0.0,0,1,0.0,0.0042,0.0042,0,0
433,confidence_only,approach_traj,screwdriver,3289723275525357548,DONE,1,0,0,PROCEED,0.6411,0,0.0,0,1,0.0,0.0042,0.0042,0,0
434,confidence_only,approach_traj,mallet,3289722176013729337,DONE,1,0,0,PROCEED,0.9761,0,0.0,0,1,0.0,0.0042,0.0042,0,0
435,confidence_only,approach_traj,pencil,3289721076502101126,DONE,1,0,0,PROCEED,0.9082,0,0.0,0,1,0.0,0.0042,0.0042,0,0
436,confidence_only,approach_traj,screwdriver,3289719976990472915,DONE,1,0,0,PROCEED,0.7266,0,0.0,0,1,0.0,0.0042,0.0042,0,0
437,confidence_only,approach_traj,mallet,3289718877478844704,DONE,1,0,0,PROCEED,0.9222,0,0.0,0,1,0.0,0.0042,0.0042,0,0
438,confidence_only,approach_traj,pencil,3289735370153267869,DONE,1,0,0,PROCEED,0.8172,0,0.0,0,1,0.0,0.0042,0.0042,0,0
439,confidence_only,approach_traj,screwdriver,3289734270641639658,DONE,1,0,0,PROCEED,0.6656,0,0.0,0,1,0.0,0.0042,0.0042,0,0
440,confidence_only,approach_traj,mallet,3286786479966973642,DONE,1,0,0,PROCEED,0.9684,0,0.0,0,1,0.0,0.0042,0.0042,0,0
441,confidence_only,approach_traj,pencil,3286787579478601853,DONE,1,0,0,PROCEED,0.9175,0,0.0,0,1,0.0,0.0042,0.0042,0,0
442,confidence_only,approach_traj,screwdriver,3286784280943717220,PRESENTING,0,1,1,SLOW,0.4273,1,0.195,0,1,,,,0,0
443,confidence_only,approach_traj,mallet,3286785380455345431,DONE,1,0,0,PROCEED,0.9206,0,0.0,0,1,0.0,0.0042,0.0042,0,0
444,confidence_only,approach_traj,pencil,3286782081920460798,DONE,1,0,0,PROCEED,0.9135,0,0.0,0,1,0.0,0.0042,0.0042,0,0
445,confidence_only,approach_traj,screwdriver,3286783181432089009,DONE,1,0,0,PROCEED,0.6644,0,0.0,0,1,0.0,0.0042,0.0042,0,0
446,confidence_only,approach_traj,mallet,3286779882897204376,DONE,1,0,0,PROCEED,0.9748,0,0.0,0,1,0.0,0.0042,0.0042,0,0
447,confidence_only,approach_traj,pencil,3286780982408832587,DONE,1,0,0,PROCEED,0.8694,0,0.0,0,1,0.0,0.0042,0.0042,0,0
448,confidence_only,approach_traj,screwdriver,3286777683873947954,PRESENTING,0,1,1,SLOW,0.4901,1,0.3402,1,1,,,,0,0
449,confidence_only,approach_traj,mallet,3286778783385576165,DONE,1,0,0,PROCEED,0.9785,0,0.0,0,1,0.0,0.0042,0.0042,0,0
450,confidence_only,nominal,screwdriver,6371869652771965042,DONE,1,0,0,PROCEED,0.6183,0,0.0,0,1,0.0,0.0042,0.0042,0,0
451,confidence_only,nominal,mallet,6371870752283593253,DONE,1,0,0,PROCEED,0.9757,0,0.0,0,1,0.0,0.0042,0.0042,0,0
452,confidence_only,nominal,pencil,6371867453748708620,DONE,1,0,0,PROCEED,0.8774,0,0.0,0,1,0.0,0.0042,0.0042,0,0
453,confidence_only,nominal,screwdriver,6371868553260336831,DONE,1,0,0,PROCEED,0.6462,0,0.0,0,1,0.0,0.0042,0.0042,0,0
454,confidence_only,nominal,mallet,6371865254725452198,DONE,1,0,0,PROCEED,0.9214,0,0.0,0,1,0.0,0.0042,0.0042,0,0
455,confidence_only,nominal,pencil,6371866354237080409,DONE,1,0,0,PROCEED,0.8922,0,0.0,0,1,0.0,0.0042,0.0042,0,0
456,confidence_only,nominal,screwdriver,6371863055702195776,DONE,1,0,0,PROCEED,0.6889,0,0.0,0,1,0.0,0.0042,0.0042,0,0
457,confidence_only,nominal,mallet,6371864155213823987,DONE,1,0,0,PROCEED,0.9705,0,0.0,0,1,0.0,0.0042,0.0042,0,0
458,confidence_only,nominal,pencil,6371878448864990730,DONE,1,0,0,PROCEED,0.9022,0,0.0,0,1,0.0,0.0042,0.0042,0,0
459,confidence_only,nominal,screwdriver,6371879548376618941,DONE,1,0,0,PROCEED,0.7045,0,0.0,0,1,0.0,0.0042,0.0042,0,0
460,confidence_only,nominal,mallet,5943954328067416495,DONE,1,0,0,PROCEED,0.9765,0,0.0,0,1,0.0,0.0042,0.0042,0,0
461,confidence_only,nominal,pencil,5943953228555788284,DONE,1,0,0,PROCEED,0.7808,0,0.0,0,1,0.0,0.0042,0.0042,0,0
462,confidence_only,nominal,screwdriver,5943956527090672917,DONE,1,0,0,PROCEED,0.8191,0,0.0,0,1,0.0,0.0042,0.0042,0,0
463,confidence_only,nominal,mallet,5943955427579044706,DONE,1,0,0,PROCEED,0.9521,0,0.0,0,1,0.0,0.0042,0.0042,0,0
464,confidence_only,nominal,pencil,5943949930020903651,DONE,1,0,0,PROCEED,0.9036,0,0.0,0,1,0.0,0.0042,0.0042,0,0
465,confidence_only,nominal,screwdriver,5943948830509275440,PRESENTING,0,1,1,SLOW,0.3951,1,0.33,1,1,,,,0,1
466,confidence_only,nominal,mallet,5943952129044160073,DONE,1,0,0,PROCEED,0.8951,0,0.0,0,1,0.0,0.0042,0.0042,0,0
467,confidence_only,nominal,pencil,5943951029532531862,DONE,1,0,0,PROCEED,0.8648,0,0.0,0,1,0.0,0.0042,0.0042,0,0
468,confidence_only,nominal,screwdriver,5943963124160442183,DONE,1,0,0,PROCEED,0.8198,0,0.0,0,1,0.0,0.0042,0.0042,0,0
469,confidence_only,nominal,mallet,5943962024648813972,DONE,1,0,0,PROCEED,0.8906,0,0.0,0,1,0.0,0.0042,0.0042,0,0
470,confidence_only,nominal,pencil,5941154971462558964,DONE,1,0,0,PROCEED,0.9309,0,0.0,0,1,0.0,0.0042,0.0042,0,0
471,confidence_only,nominal,screwdriver,5941156070974187175,PRESENTING,0,1,1,SLOW,0.2423,1,0.33,1,1,,,,0,1
472,confidence_only,nominal,mallet,5941157170485815386,DONE,1,0,0,PROCEED,0.9654,0,0.0,0,1,0.0,0.0042,0.0042,0,0
473,confidence_only,nominal,pencil,5941158269997443597,DONE,1,0,0,PROCEED,0.9051,0,0.0,0,1,0.0,0.0042,0.0042,0,0
474,confidence_only,nominal,screwdriver,5941150573416046120,DONE,1,0,0,PROCEED,0.6441,0,0.0,0,1,0.0,0.0042,0.0042,0,0
475,confidence_only,nominal,mallet,5941151672927674331,DONE,1,0,0,PROCEED,0.9023,0,0.0,0,1,0.0,0.0042,0.0042,0,0
476,confidence_only,nominal,pencil,5941152772439302542,DONE,1,0,0,PROCEED,0.7337,0,0.0,0,1,0.0,0.0042,0.0042,0,0
477,confidence_only,nominal,screwdriver,5941153871950930753,DONE,1,0,0,PROCEED,0.7171,0,0.0,0,1,0.0,0.0042,0.0042,0,0
478,confidence_only,nominal,mallet,5941146175369533276,DONE,1,0,0,PROCEED,0.9737,0,0.0,0,1,0.0,0.0042,0.0042,0,0
479,confidence_only,nominal,pencil,5941147274881161487,DONE,1,0,0,PROCEED,0.7776,0,0.0,0,1,0.0,0.0042,0.0042,0,0
480,confidence_only,nominal,screwdriver,5942005993462605053,DONE,1,0,0,PROCEED,0.6056,0,0.0,0,1,0.0,0.0042,0.0042,0,0
481,confidence_only,nominal,mallet,5942004893950976842,DONE,1,0,0,PROCEED,0.9807,0,0.0,0,1,0.0,0.0042,0.0042,0,0
482,confidence_only,nominal,pencil,5942003794439348631,DONE,1,0,0,PROCEED,0.9222,0,0.0,0,1,0.0,0.0042,0.0042,0,0
483,confidence_only,nominal,screwdriver,5942002694927720420,DONE,1,0,0,PROCEED,0.6218,0,0.0,0,1,0.0,0.0042,0.0042,0,0
484,confidence_only,nominal,mallet,5942001595416092209,DONE,1,0,0,PROCEED,0.9298,0,0.0,0,1,0.0,0.0042,0.0042,0,0
485,confidence_only,nominal,pencil,5942000495904463998,DONE,1,0,0,PROCEED,0.8067,0,0.0,0,1,0.0,0.0042,0.0042,0,0
486,confidence_only,nominal,screwdriver,5941999396392835787,DONE,1,0,0,PROCEED,0.5768,0,0.0,0,1,0.0,0.0042,0.0042,0,0
487,confidence_only,nominal,mallet,5941998296881207576,DONE,1,0,0,PROCEED,0.9771,0,0.0,0,1,0.0,0.0042,0.0042,0,0
488,confidence_only,nominal,pencil,5941997197369579365,DONE,1,0,0,PROCEED,0.8661,0,0.0,0,1,0.0,0.0042,0.0042,0,0
489,confidence_only,nominal,screwdriver,5941996097857951154,DONE,1,0,0,PROCEED,0.6041,0,0.0,0,1,0.0,0.0042,0.0042,0,0
490,confidence_only,nominal,mallet,5939171452485644770,DONE,1,0,0,PROCEED,0.9796,0,0.0,0,1,0.0,0.0042,0.0042,0,0
491,confidence_only,nominal,pencil,5939172551997272981,DONE,1,0,0,PROCEED,0.8744,0,0.0,0,1,0.0,0.0042,0.0042,0,0
492,confidence_only,nominal,screwdriver,5939169253462388348,DONE,1,0,0,PROCEED,0.7652,0,0.0,0,1,0.0,0.0042,0.0042,0,0
493,confidence_only,nominal,mallet,5939170352974016559,DONE,1,0,0,PROCEED,0.976,0,0.0,0,1,0.0,0.0042,0.0042,0,0
494,confidence_only,nominal,pencil,5939167054439131926,DONE,1,0,0,PROCEED,0.8672,0,0.0,0,1,0.0,0.0042,0.0042,0,0
495,confidence_only,nominal,screwdriver,5939168153950760137,DONE,1,0,0,PROCEED,0.672,0,0.0,0,1,0.0,0.0042,0.0042,0,0
496,confidence_only,nominal,mallet,5939164855415875504,DONE,1,0,0,PROCEED,0.9725,0,0.0,0,1,0.0,0.0042,0.0042,0,0
497,confidence_only,nominal,pencil,5939165954927503715,DONE,1,0,0,PROCEED,0.8591,0,0.0,0,1,0.0,0.0042,0.0042,0,0
498,confidence_only,nominal,screwdriver,5939180248578670458,DONE,1,0,0,PROCEED,0.6274,0,0.0,0,1,0.0,0.0042,0.0042,0,0
499,confidence_only,nominal,mallet,5939181348090298669,DONE,1,0,0,PROCEED,0.9789,0,0.0,0,1,0.0,0.0042,0.0042,0,0
500,intent_only,camera_shift,screwdriver,9027533687399137584,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
501,intent_only,camera_shift,mallet,9027534786910765795,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
502,intent_only,camera_shift,pencil,9027535886422394006,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
503,intent_only,camera_shift,screwdriver,9027536985934022217,DONE,1,0,1,PROCEED,0.0093,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
504,intent_only,camera_shift,mallet,9027538085445650428,DONE,1,0,1,PROCEED,0.0001,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
505,intent_only,camera_shift,pencil,9027539184957278639,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
506,intent_only,camera_shift,screwdriver,9027540284468906850,DONE,1,0,1,PROCEED,0.0006,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
507,intent_only,camera_shift,mallet,9027541383980535061,DONE,1,0,1,PROCEED,0.0001,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
508,intent_only,camera_shift,pencil,9027542483492163272,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
509,intent_only,camera_shift,screwdriver,9027543583003791483,DONE,1,0,1,PROCEED,0.0066,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
510,intent_only,camera_shift,mallet,3316331098347506825,DONE,1,0,1,PROCEED,0.0006,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
511,intent_only,camera_shift,pencil,3316329998835878614,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
512,intent_only,camera_shift,screwdriver,3316328899324250403,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
513,intent_only,camera_shift,mallet,3316327799812622192,DONE,1,0,1,PROCEED,0.002,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
514,intent_only,camera_shift,pencil,3316335496394019669,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
515,intent_only,camera_shift,screwdriver,3316334396882391458,DONE,1,0,1,PROCEED,0.0003,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
516,intent_only,camera_shift,mallet,3316333297370763247,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
517,intent_only,camera_shift,pencil,3316332197859135036,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
518,intent_only,camera_shift,screwdriver,3316339894440532513,DONE,1,0,1,PROCEED,0.0001,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
519,intent_only,camera_shift,mallet,3316338794928904302,DONE,1,0,1,PROCEED,0.0013,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
520,intent_only,camera_shift,pencil,3317322857835963922,DONE,1,0,1,PROCEED,0.0094,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
521,intent_only,camera_shift,screwdriver,3317323957347592133,DONE,1,0,1,PROCEED,0.0001,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
522,intent_only,camera_shift,mallet,3317320658812707500,DONE,1,0,1,PROCEED,0.0008,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
523,intent_only,camera_shift,pencil,3317321758324335711,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
524,intent_only,camera_shift,screwdriver,3317318459789451078,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
525,intent_only,camera_shift,mallet,3317319559301079289,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
526,intent_only,camera_shift,pencil,3317316260766194656,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
527,intent_only,camera_shift,screwdriver,3317317360277822867,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
528,intent_only,camera_shift,mallet,3317331653928989610,DONE,1,0,1,PROCEED,0.0001,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
529,intent_only,camera_shift,pencil,3317332753440617821,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
530,intent_only,camera_shift,screwdriver,3318314617324421019,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
531,intent_only,camera_shift,mallet,3318313517812792808,DONE,1,0,1,PROCEED,0.0011,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
532,intent_only,camera_shift,pencil,3318316816347677441,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
533,intent_only,camera_shift,screwdriver,3318315716836049230,DONE,1,0,1,PROCEED,0.002,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
534,intent_only,camera_shift,mallet,3318319015370933863,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
535,intent_only,camera_shift,pencil,3318317915859305652,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
536,intent_only,camera_shift,screwdriver,3318321214394190285,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
537,intent_only,camera_shift,mallet,3318320114882562074,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
538,intent_only,camera_shift,pencil,3318305821231395331,DONE,1,0,1,PROCEED,0.0003,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
539,intent_only,camera_shift,screwdriver,3318304721719767120,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
540,intent_only,camera_shift,mallet,3319165639324467108,DONE,1,0,1,PROCEED,0.0004,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
541,intent_only,camera_shift,pencil,3319166738836095319,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
542,intent_only,camera_shift,screwdriver,3319167838347723530,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
543,intent_only,camera_shift,mallet,3319168937859351741,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
544,intent_only,camera_shift,pencil,3319161241277954264,DONE,1,0,1,PROCEED,0.5621,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
545,intent_only,camera_shift,screwdriver,3319162340789582475,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
546,intent_only,camera_shift,mallet,3319163440301210686,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
547,intent_only,camera_shift,pencil,3319164539812838897,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
548,intent_only,camera_shift,screwdriver,3319156843231441420,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
549,intent_only,camera_shift,mallet,3319157942743069631,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
550,intent_only,lighting,screwdriver,6619188746969463376,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
551,intent_only,lighting,mallet,6619189846481091587,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
552,intent_only,lighting,pencil,6619190945992719798,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
553,intent_only,lighting,screwdriver,6619192045504348009,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
554,intent_only,lighting,mallet,6619193145015976220,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
555,intent_only,lighting,pencil,6619194244527604431,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
556,intent_only,lighting,screwdriver,6619195344039232642,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
557,intent_only,lighting,mallet,6619196443550860853,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
558,intent_only,lighting,pencil,6619197543062489064,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
559,intent_only,lighting,screwdriver,6619198642574117275,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
560,intent_only,lighting,mallet,8626010118940510889,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
561,intent_only,lighting,pencil,8626009019428882678,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
562,intent_only,lighting,screwdriver,8626007919917254467,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
563,intent_only,lighting,mallet,8626006820405626256,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
564,intent_only,lighting,pencil,8626014516987023733,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
565,intent_only,lighting,screwdriver,8626013417475395522,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
566,intent_only,lighting,mallet,8626012317963767311,DONE,1,0,1,PROCEED,0.0002,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
567,intent_only,lighting,pencil,8626011218452139100,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
568,intent_only,lighting,screwdriver,8626018915033536577,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
569,intent_only,lighting,mallet,8626017815521908366,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
570,intent_only,lighting,pencil,8626861140940556978,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
571,intent_only,lighting,screwdriver,8626862240452185189,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
572,intent_only,lighting,mallet,8626858941917300556,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
573,intent_only,lighting,pencil,8626860041428928767,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
574,intent_only,lighting,screwdriver,8626856742894044134,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
